namespace,container,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.937003,1711969436047,7.6189696e+07,1711969436047
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.053501,1711969435973,2.985984e+06,1711969435973
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,6.131378,1711969436057,8.507392e+07,1711969436057
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,2.016259,1711969435954,1.7772544e+07,1711969435954
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.056253,1711969436028,3.600384e+06,1711969436028
kube-system,storage-provisioner,storage-provisioner,1.731122,1711969435566,1.7076224e+07,1711969435566
social-network,text-service,text-service-76cf6557f7-zxtdn,0.030467,1711969436017,7.51616e+06,1711969436017
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022173,1711969435115,2.154496e+06,1711969435115
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.202017,1711969435896,1.712128e+06,1711969435896
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,6.026556,1711969436059,7.4760192e+07,1711969436059
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.055385,1711969436059,5.738496e+06,1711969436059
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.205675,1711969436020,7.000064e+06,1711969436020
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031735,1711969435973,2.777088e+06,1711969435973
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,6.057285,1711969435989,1.62304e+08,1711969435989
social-network,user-service,user-service-74685b9465-8qlhb,0.056481,1711969436021,6.90176e+06,1711969436021
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,6.087101,1711969436028,7.815168e+07,1711969436028
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,2.004191,1711969435937,6.311936e+06,1711969435937
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.05764,1711969436049,3.330048e+06,1711969436049
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026945,1711969440740,2.39616e+06,1711969440740
kube-system,coredns,coredns-5d78c9869d-lcldh,2.110504,1711969440229,6.2967808e+07,1711969440229
kube-system,etcd,etcd-minikube,20.638947,1711969440782,9.0230784e+07,1711969440782
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,2.018366,1711969440645,6.316032e+06,1711969440645
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.030471,1711969441012,2.822144e+06,1711969441012
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.35496,1711969440060,4.2950656e+07,1711969440060
kube-system,kube-apiserver,kube-apiserver-minikube,44.308987,1711969440019,3.74571008e+08,1711969440019
kube-system,kube-controller-manager,kube-controller-manager-minikube,17.94465,1711969440586,1.33005312e+08,1711969440586
kube-system,kube-proxy,kube-proxy-p8wcq,0.773374,1711969440044,7.0623232e+07,1711969440044
kube-system,kube-scheduler,kube-scheduler-minikube,3.495658,1711969440566,7.0230016e+07,1711969440566
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969441549,2.5214976e+07,1711969441549
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.203468,1711969441121,8.024064e+06,1711969441121
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.85628,1711969441099,7.317504e+07,1711969441099
social-network,media-service,media-service-7848df64c4-74h8s,0.024914,1711969441060,2.080768e+06,1711969441060
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.0916,1711969441290,3.3923072e+07,1711969441290
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.187343,1711969440440,1.712128e+06,1711969440440
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.953269,1711969441084,7.6189696e+07,1711969441084
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.053667,1711969440773,2.985984e+06,1711969440773
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,6.149108,1711969441099,8.507392e+07,1711969441099
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,2.021731,1711969440890,1.7772544e+07,1711969440890
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.056406,1711969440754,3.600384e+06,1711969440754
kube-system,storage-provisioner,storage-provisioner,1.734647,1711969439878,1.7117184e+07,1711969439878
social-network,text-service,text-service-76cf6557f7-zxtdn,0.03048,1711969440890,7.51616e+06,1711969440890
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022186,1711969440905,2.154496e+06,1711969440905
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.202671,1711969441007,1.712128e+06,1711969441007
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,6.040446,1711969441012,7.4760192e+07,1711969441012
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.055475,1711969441084,5.738496e+06,1711969441084
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.206134,1711969440496,7.000064e+06,1711969440496
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031752,1711969440556,2.777088e+06,1711969440556
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,6.071433,1711969440794,1.62304e+08,1711969440794
social-network,user-service,user-service-74685b9465-8qlhb,0.056664,1711969441121,6.90176e+06,1711969441121
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,6.100198,1711969440880,7.815168e+07,1711969440880
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,2.010058,1711969440716,6.311936e+06,1711969440716
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.057779,1711969441044,3.330048e+06,1711969441044
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026945,1711969445953,2.39616e+06,1711969445953
kube-system,coredns,coredns-5d78c9869d-lcldh,2.115871,1711969445546,6.2967808e+07,1711969445546
kube-system,etcd,etcd-minikube,20.698718,1711969445786,9.0230784e+07,1711969445786
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,2.024339,1711969445841,6.316032e+06,1711969445841
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.030471,1711969445896,2.822144e+06,1711969445896
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.356136,1711969445751,4.2950656e+07,1711969445751
kube-system,kube-apiserver,kube-apiserver-minikube,44.439248,1711969445752,3.74571008e+08,1711969445752
kube-system,kube-controller-manager,kube-controller-manager-minikube,17.987145,1711969445864,1.33005312e+08,1711969445864
kube-system,kube-proxy,kube-proxy-p8wcq,0.780859,1711969445841,7.0623232e+07,1711969445841
kube-system,kube-scheduler,kube-scheduler-minikube,3.500884,1711969445803,7.0230016e+07,1711969445803
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969446418,2.5214976e+07,1711969446418
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.203921,1711969445818,8.024064e+06,1711969445818
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.875762,1711969446014,7.317504e+07,1711969446014
social-network,media-service,media-service-7848df64c4-74h8s,0.024914,1711969445887,2.080768e+06,1711969445887
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.091825,1711969446242,3.3923072e+07,1711969446242
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.189184,1711969445821,1.712128e+06,1711969445821
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.976452,1711969445925,7.6189696e+07,1711969445925
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.053667,1711969445015,2.985984e+06,1711969445015
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,6.169863,1711969445961,8.507392e+07,1711969445961
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,2.027506,1711969445855,1.7772544e+07,1711969445855
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.056406,1711969445884,3.600384e+06,1711969445884
kube-system,storage-provisioner,storage-provisioner,1.740158,1711969445527,1.716224e+07,1711969445527
social-network,text-service,text-service-76cf6557f7-zxtdn,0.03048,1711969446023,7.51616e+06,1711969446023
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022186,1711969445926,2.154496e+06,1711969445926
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.20329,1711969445871,1.712128e+06,1711969445871
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,6.059347,1711969445974,7.4825728e+07,1711969445974
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.055475,1711969445884,5.738496e+06,1711969445884
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.206922,1711969445957,7.000064e+06,1711969445957
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031752,1711969445990,2.777088e+06,1711969445990
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,6.092377,1711969445957,1.62304e+08,1711969445957
social-network,user-service,user-service-74685b9465-8qlhb,0.056664,1711969445966,6.90176e+06,1711969445966
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,6.120141,1711969445848,7.815168e+07,1711969445848
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,2.018071,1711969445846,6.311936e+06,1711969445846
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.057779,1711969445989,3.330048e+06,1711969445989
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026972,1711969451030,2.39616e+06,1711969451030
kube-system,coredns,coredns-5d78c9869d-lcldh,2.120362,1711969450565,6.2967808e+07,1711969450565
kube-system,etcd,etcd-minikube,20.754866,1711969450827,9.0238976e+07,1711969450827
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,2.030125,1711969450850,6.316032e+06,1711969450850
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.030485,1711969450916,2.822144e+06,1711969450916
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.35699,1711969450609,4.2950656e+07,1711969450609
kube-system,kube-apiserver,kube-apiserver-minikube,44.549588,1711969450663,3.74571008e+08,1711969450663
kube-system,kube-controller-manager,kube-controller-manager-minikube,18.024172,1711969450691,1.33005312e+08,1711969450691
kube-system,kube-proxy,kube-proxy-p8wcq,0.781154,1711969450806,7.0623232e+07,1711969450806
kube-system,kube-scheduler,kube-scheduler-minikube,3.511002,1711969450836,7.0230016e+07,1711969450836
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969451734,2.5214976e+07,1711969451734
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.20442,1711969450944,8.024064e+06,1711969450944
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.889061,1711969450955,7.317504e+07,1711969450955
social-network,media-service,media-service-7848df64c4-74h8s,0.024933,1711969450946,2.080768e+06,1711969450946
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.093467,1711969451458,3.3923072e+07,1711969451458
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.189925,1711969450870,1.712128e+06,1711969450870
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.990285,1711969450960,7.6189696e+07,1711969450960
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.05377,1711969450944,2.985984e+06,1711969450944
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,6.186431,1711969450994,8.507392e+07,1711969450994
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,2.033138,1711969450896,1.7772544e+07,1711969450896
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.056565,1711969450026,3.600384e+06,1711969450026
kube-system,storage-provisioner,storage-provisioner,1.744083,1711969450575,1.718272e+07,1711969450575
social-network,text-service,text-service-76cf6557f7-zxtdn,0.030489,1711969450956,7.51616e+06,1711969450956
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022197,1711969450989,2.154496e+06,1711969450989
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.20388,1711969450947,1.712128e+06,1711969450947
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,6.072622,1711969450951,7.4825728e+07,1711969450951
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.055622,1711969451000,5.738496e+06,1711969451000
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.207451,1711969450883,7.000064e+06,1711969450883
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031777,1711969449961,2.777088e+06,1711969449961
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,6.105898,1711969450994,1.62304e+08,1711969450994
social-network,user-service,user-service-74685b9465-8qlhb,0.056793,1711969450955,6.90176e+06,1711969450955
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,6.136752,1711969451005,7.815168e+07,1711969451005
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,2.02371,1711969450780,6.311936e+06,1711969450780
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.057946,1711969450928,3.330048e+06,1711969450928
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026972,1711969455972,2.39616e+06,1711969455972
kube-system,coredns,coredns-5d78c9869d-lcldh,2.128035,1711969455685,6.2967808e+07,1711969455685
kube-system,etcd,etcd-minikube,20.805182,1711969455788,9.0247168e+07,1711969455788
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,2.036803,1711969455826,6.316032e+06,1711969455826
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.030485,1711969456006,2.822144e+06,1711969456006
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.357689,1711969455633,4.2950656e+07,1711969455633
kube-system,kube-apiserver,kube-apiserver-minikube,44.660323,1711969455677,3.74575104e+08,1711969455677
kube-system,kube-controller-manager,kube-controller-manager-minikube,18.066337,1711969455807,1.33005312e+08,1711969455807
kube-system,kube-proxy,kube-proxy-p8wcq,0.781366,1711969455686,7.0623232e+07,1711969455686
kube-system,kube-scheduler,kube-scheduler-minikube,3.516303,1711969455823,7.0230016e+07,1711969455823
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969456441,2.5214976e+07,1711969456441
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.205135,1711969455890,8.024064e+06,1711969455890
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.904985,1711969455997,7.317504e+07,1711969455997
social-network,media-service,media-service-7848df64c4-74h8s,0.024933,1711969455989,2.080768e+06,1711969455989
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.093467,1711969455340,3.3923072e+07,1711969455340
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.190853,1711969455917,1.712128e+06,1711969455917
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,6.005842,1711969455862,7.6193792e+07,1711969455862
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.05377,1711969456005,2.985984e+06,1711969456005
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,6.202668,1711969455954,8.507392e+07,1711969455954
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,2.039238,1711969455876,1.7772544e+07,1711969455876
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.056565,1711969455935,3.600384e+06,1711969455935
kube-system,storage-provisioner,storage-provisioner,1.748287,1711969455652,1.718272e+07,1711969455652
social-network,text-service,text-service-76cf6557f7-zxtdn,0.030489,1711969455961,7.51616e+06,1711969455961
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022197,1711969455935,2.154496e+06,1711969455935
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.204366,1711969455954,1.712128e+06,1711969455954
